"","x"
"total_acc_y_124",0.0217382753843142
"total_acc_y_125",0.021520166812708
"total_acc_y_126",0.0206310436877794
"total_acc_y_127",0.0198769500022829
"total_acc_y_128",0.0193462752558375
"total_acc_z_1",0.0873277791368881
"total_acc_z_2",0.0870222439040499
"total_acc_z_3",0.0872691579546898
"total_acc_z_4",0.0874798131061734
"total_acc_z_5",0.0875392205703018
"total_acc_z_6",0.0882196232749166
"total_acc_z_7",0.0885601022804702
"total_acc_z_8",0.0883603960169502
"total_acc_z_9",0.0880570483116361
"total_acc_z_10",0.0877166294659229
"total_acc_z_11",0.0878832428449044
"total_acc_z_12",0.0882661101539994
"total_acc_z_13",0.0883611571416691
"total_acc_z_14",0.0880800638631285
"total_acc_z_15",0.0873966865458112
"total_acc_z_16",0.0871063239898971
"total_acc_z_17",0.0870453596857209
"total_acc_z_18",0.0867517613696959
"total_acc_z_19",0.0864247330513545
"total_acc_z_20",0.0857115243824264
"total_acc_z_21",0.0852636003659792
"total_acc_z_22",0.0849376614318415
"total_acc_z_23",0.0843558760952024
"total_acc_z_24",0.0843502179631964
"total_acc_z_25",0.0839867966287012
"total_acc_z_26",0.0837949311729683
"total_acc_z_27",0.0845386579046762
"total_acc_z_28",0.0843359962767697
"total_acc_z_29",0.0834524885037528
"total_acc_z_30",0.0830666375079105
"total_acc_z_31",0.0834046060834829
"total_acc_z_32",0.084016398685226
"total_acc_z_33",0.0839086870625896
"total_acc_z_34",0.0835499000917118
"total_acc_z_35",0.0830860992457277
"total_acc_z_36",0.0828622593797903
"total_acc_z_37",0.0833741625422565
"total_acc_z_38",0.0834134625598437
"total_acc_z_39",0.0829178472520449
"total_acc_z_40",0.082302233295485
"total_acc_z_41",0.0822422820900476
"total_acc_z_42",0.0833295598529352
"total_acc_z_43",0.0839378284163711
"total_acc_z_44",0.0840391530500155
"total_acc_z_45",0.0840741027793436
"total_acc_z_46",0.0832671316250264
"total_acc_z_47",0.0826624388597116
"total_acc_z_48",0.0828237513273619
"total_acc_z_49",0.0831076175995815
"total_acc_z_50",0.0832388286774386
"total_acc_z_51",0.0832171627017536
"total_acc_z_52",0.0829108914741344
"total_acc_z_53",0.0826023169186883
"total_acc_z_54",0.083359763150601
"total_acc_z_55",0.0847402453798835
"total_acc_z_56",0.0859734308499087
"total_acc_z_57",0.0861420510020536
"total_acc_z_58",0.0850826205230877
"total_acc_z_59",0.0852380011809059
"total_acc_z_60",0.0859577912051607
"total_acc_z_61",0.0860672595783862
"total_acc_z_62",0.0865029637798118
"total_acc_z_63",0.0863175859577354
"total_acc_z_64",0.0860616212789339
"total_acc_z_65",0.0860478874143907
"total_acc_z_66",0.0856607260732702
"total_acc_z_67",0.0859358541774007
"total_acc_z_68",0.0862093838111642
"total_acc_z_69",0.0860664898257635
"total_acc_z_70",0.0860741166555419
"total_acc_z_71",0.0860280909861019
"total_acc_z_72",0.0860485418563113
"total_acc_z_73",0.0858555702675658
"total_acc_z_74",0.0856839763414807
"total_acc_z_75",0.0860200652507496
"total_acc_z_76",0.086331625871338
"total_acc_z_77",0.0864332116368577
"total_acc_z_78",0.0862667025985494
"total_acc_z_79",0.086062479512643
"total_acc_z_80",0.0863511270801971
"total_acc_z_81",0.0863688747564463
"total_acc_z_82",0.085858992349024
"total_acc_z_83",0.0854671881120322
"total_acc_z_84",0.0851602050823002
"total_acc_z_85",0.0851195210502204
"total_acc_z_86",0.0847583651849321
"total_acc_z_87",0.0840833986393427
"total_acc_z_88",0.0839297053268745
"total_acc_z_89",0.0832338380748416
"total_acc_z_90",0.0827401629201185
"total_acc_z_91",0.0834299217919604
"total_acc_z_92",0.0833895899278717
"total_acc_z_93",0.082743460193946
"total_acc_z_94",0.0827390920174631
"total_acc_z_95",0.0833523703602573
"total_acc_z_96",0.0839785016279835
"total_acc_z_97",0.0837611798165074
"total_acc_z_98",0.0832323927101214
"total_acc_z_99",0.0829165421240751
"total_acc_z_100",0.0830433585017817
"total_acc_z_101",0.0838087375965337
"total_acc_z_102",0.0841256401618536
"total_acc_z_103",0.0838606092739363
"total_acc_z_104",0.0835424026975726
"total_acc_z_105",0.0834342200211768
"total_acc_z_106",0.0838904400008768
"total_acc_z_107",0.0843249346247603
"total_acc_z_108",0.0846114794699083
"total_acc_z_109",0.0844423463813438
"total_acc_z_110",0.0834590309722834
"total_acc_z_111",0.0828025610076774
"total_acc_z_112",0.0828640457349354
"total_acc_z_113",0.0834521559244965
"total_acc_z_114",0.0840756669436974
"total_acc_z_115",0.0838993766168424
"total_acc_z_116",0.0833203433175755
"total_acc_z_117",0.0833239980346326
"total_acc_z_118",0.0841649714374735
"total_acc_z_119",0.084956484799767
"total_acc_z_120",0.0853599805485494
"total_acc_z_121",0.0849880196159559
"total_acc_z_122",0.0838865460290397
"total_acc_z_123",0.083955525827324
"total_acc_z_124",0.0844852236863987
"total_acc_z_125",0.084572088809263
"total_acc_z_126",0.0848985882719761
"total_acc_z_127",0.0845703300018808
"total_acc_z_128",0.0844543487845655
